0.21988,0.57303,-0.91848,0.14523,0.19504,-0.24619,-0.5999,-0.25956,0.67999,0.043875,1.196,-0.79293,-0.11162,0.0076037,0.21704,0.33726,0.036918,0.26777,-0.54071,-0.54477,0.17652,-0.84641,-0.49582,-0.37858,1.0506,0.23658,-0.72297,-0.29007,-0.38539,0.072395,-0.15166,-0.84145,-0.59397,0.013619,0.1517,-0.49916,0.51682,0.096352,0.053303,-0.77646,0.3323,0.13946,0.046524,0.014756,0.62643,0.015327,-0.41048,0.026936,0.46132,-0.045088,-0.59221,-0.30091,0.54147,0.12808,0.87228,0.34183,0.21441,0.35427,-0.43986,0.3465,-0.73488,0.65917,-0.02078,-0.42844,-0.091695,-0.49759,0.51946,-0.2839,-0.25478,0.37824,-1.1228,-0.15025,-0.3655,0.36147,0.21758,0.52888,-0.21653,-0.33321,-0.24429,0.21411,0.76796,0.17288,1.104,0.17241,-0.94217,0.44461,-0.61687,-0.69078,0.39273,-0.64242,-0.25191,0.47335,0.52911,-0.44934,0.52402,-0.37428,0.58326,0.00016947,-0.40754,0.26122
-0.20902,0.57633,-0.19049,0.63648,-0.86569,-0.023407,0.84515,-0.0036072,0.78512,0.37117,0.047665,-0.078411,0.18201,0.22814,-0.59926,-0.6748,0.77893,-0.087929,0.042721,0.30366,-0.5439,-0.097303,0.71348,-0.06077,0.16944,0.031342,-0.86239,-0.68391,0.76423,0.2195,-0.33966,0.11376,-0.19688,-0.49977,-0.27594,0.55882,-0.41047,0.43332,-0.12654,-0.99631,0.1666,0.88706,0.37247,0.30155,0.64104,0.20409,-0.82187,-0.0096619,-1.0954,-0.31873,0.30277,-1.1488,-0.38502,0.59342,0.26137,-0.3978,-0.23171,0.0022334,-0.56377,0.1195,-0.26564,-0.17539,0.33249,0.50748,-0.055443,0.45144,-0.23825,-0.69904,0.026184,0.62922,0.37732,0.77541,0.31104,-0.63194,-1.2109,0.0042417,-0.85351,-0.10808,0.29701,-0.56622,-0.02478,0.55468,-0.10351,-0.44779,-0.81713,-0.088614,-0.50951,0.34773,-1.0737,0.51608,-0.60476,-0.59281,0.0095571,-0.51037,-0.14957,0.16585,-0.58552,-0.58757,-0.6931,-0.45946
-0.39349,0.88401,0.60021,0.72958,-0.5651,0.067873,-0.38221,0.23817,-1.076,0.16597,0.28696,0.94762,-0.1114,0.43378,-0.59514,0.21735,0.15254,-0.14732,-0.8294,-0.0067437,0.15613,0.12982,0.18697,0.029511,-0.2456,0.35348,0.40192,-0.098348,-0.070607,0.94383,0.044339,0.34102,0.18103,-0.111,-0.15745,-0.040572,1.1083,-0.29285,-0.31434,-0.52789,0.0055814,-0.29868,-0.60678,0.94234,-0.355,-0.25697,0.52107,0.42233,-0.12166,0.63212,0.71111,0.04451,-0.056887,0.38683,0.73679,-0.34385,-0.33659,0.027619,0.38845,0.40806,0.19284,-0.085146,0.12235,0.1091,-0.41614,0.87946,0.54926,0.29719,-0.67026,0.74483,-0.8105,-0.22257,0.16372,0.033821,0.3893,0.64034,0.33318,-0.25493,0.31861,0.10592,-0.02951,0.21112,-0.43255,-0.14991,-0.53218,-0.3269,1.1615,-0.16609,0.13643,-0.29583,-0.098509,0.090893,-0.44952,0.41256,-0.062844,0.10521,0.4447,-0.28121,0.58102,0.11524
-0.50852,0.30552,-0.46138,-0.37385,0.29547,-0.13806,-0.43879,-0.1571,0.19956,-0.092256,0.58994,0.56844,0.1373,0.1854,-0.79123,-0.56635,0.012628,-0.72395,0.94245,-0.02727,-0.25759,0.093225,-0.14215,-0.19575,-0.11722,0.0039017,0.29078,0.93277,-0.85076,-0.62159,-0.11625,0.10927,-0.088429,-0.027325,-0.013429,0.72379,-0.27913,-0.50627,0.47002,0.11093,0.19651,0.99395,0.19025,0.18229,0.34206,0.042953,0.11158,0.81548,0.028291,-0.24569,-0.45075,-0.21061,0.32151,-0.4507,0.10136,-0.78861,0.0017814,-0.036813,-0.16667,0.099871,0.00066689,1.004,-0.5915,0.098111,0.78297,-0.23473,-0.82636,0.11747,1.0658,0.33279,-0.13791,-0.29889,0.58942,0.40832,-0.74577,0.81624,0.047076,0.5659,0.48512,0.092128,0.79112,-1.5771,-0.18127,-0.09279,0.10941,-0.44237,-0.038848,-0.58283,-0.46418,-0.79058,-0.82325,0.51634,-1.0988,0.29778,-0.75182,0.062361,0.99969,-0.88535,-0.90588,-0.068861
-0.411,0.023061,1.1566,0.067867,-0.14402,0.0037523,-0.1293,-0.46006,-0.17665,-0.91863,0.15337,0.044587,0.58698,-0.70982,2.0165,0.46988,-0.1283,-0.1274,0.3319,-0.74122,0.13542,0.13071,0.23934,-0.044624,-0.24951,-0.42252,-0.045017,-0.99184,-0.80643,0.68011,-0.75071,0.19179,-0.19479,0.62792,-0.253,-0.2298,-0.15285,-0.48709,-0.090185,-0.42138,0.29747,-0.42837,-0.33598,0.061855,0.047329,-0.27817,0.47601,-0.071648,0.35451,-0.85892,-0.52163,0.83207,-0.39647,0.64216,-0.95302,0.84367,-0.54669,0.346,0.29799,0.68207,0.88635,0.25034,-0.12127,0.16044,0.1465,0.11259,1.0472,-0.84953,0.0054143,0.75157,0.08286,0.25688,-0.48283,-0.64839,-0.23035,-0.65006,-0.52767,-0.32845,-0.022697,0.54553,-0.60482,0.05899,-0.16112,0.45862,0.28844,0.59473,0.52893,-1.0927,0.24544,-0.88103,-0.68492,-0.25412,0.24931,-0.017392,-0.12074,-0.23275,0.44268,-0.35964,0.58312,-0.45984
0.14024,0.9957,0.58109,-0.27665,0.55328,-0.13251,-0.17615,-0.45352,-0.83163,-0.069309,0.53399,-0.097911,0.88167,0.41232,-0.017051,0.29775,0.068491,0.63583,-0.69412,-0.43276,-0.3898,-0.50659,0.025417,-0.61618,-0.29399,0.0055896,-0.35354,-0.38653,-0.26947,0.098334,-0.32231,0.37292,-1.4838,0.25017,0.73787,0.042318,0.5644,0.54352,0.12804,-0.50556,-0.21312,-0.21458,0.31041,0.65412,0.23919,-0.28173,-0.33636,0.55091,0.9523,0.83767,0.39226,0.39011,-0.82466,-0.38057,-0.059965,0.41677,-0.18901,-0.04305,0.88914,-0.51998,-0.29656,-0.83188,-0.4904,-0.26374,0.11308,-0.22262,0.065597,-0.9874,-0.43614,0.39038,-0.89857,0.67164,0.82459,0.13094,-0.17246,0.38634,-0.15579,0.19747,1.0302,-0.54891,-0.68135,0.3122,-0.12231,-0.88635,0.444,0.081866,0.28729,0.64654,-0.050591,0.12041,0.32433,0.72952,0.66197,-0.25704,-0.44792,0.49337,-0.40344,0.4733,-0.057074,0.45664
0.14307,0.35907,-0.81224,-0.40744,0.90741,-0.67728,-0.16095,-0.76463,-0.1114,0.10778,0.67979,-0.52646,0.26733,-0.25921,-0.22015,-0.47655,-0.017507,0.37658,0.80773,0.55999,-0.73133,-0.59986,0.20596,-0.3287,0.52412,0.50662,-0.46957,-0.38881,0.143,-0.3367,0.28362,-0.11507,0.3764,-0.083991,-0.44738,-1.0463,-0.39201,-1.0145,0.16677,-0.00095112,0.095405,0.77673,0.34551,0.13367,-0.53616,-0.31469,-0.35284,0.17486,0.04642,-0.16015,-0.34548,-0.69655,0.050007,0.44207,-0.024747,-0.33004,0.1252,0.27394,0.58727,0.63179,-0.3035,0.3373,0.88893,-0.024769,-0.55155,0.6033,0.097583,-0.18454,0.1942,0.28898,0.066281,0.2032,0.39407,-0.20965,-0.41041,0.12665,0.48164,-0.095306,0.037485,-0.25102,0.14215,0.028828,0.77283,0.40309,0.12283,0.042476,-0.063037,0.33566,0.20308,-0.24062,0.47716,-0.28511,0.026833,-0.027702,0.34721,-0.12015,1.0082,0.11696,-0.18429,0.10679
0.83234,-0.040473,0.49257,0.64042,-1.2669,0.95902,-0.33874,-0.091621,-0.51692,-0.39978,-0.55897,-0.025211,-0.54823,-0.12256,0.34201,-0.56783,0.067191,-0.12879,-0.86827,-0.062572,-0.12864,-0.63486,0.17791,-0.56464,0.92977,-0.046032,-0.36322,-0.98468,-1.1433,-0.38346,-0.22345,0.013068,-0.19365,-0.52008,-0.53624,0.13507,0.46856,0.011759,-0.43838,0.075078,0.58489,0.0071237,0.6172,-0.11219,-0.25312,0.38583,0.42987,-0.72819,-0.021489,-0.6741,0.089315,-0.35711,-0.42528,0.17715,0.86367,-0.030453,-1.6793,-0.083993,-0.22236,-0.1703,0.86439,0.28585,0.88139,-0.11266,-0.18829,0.054694,0.36474,0.33178,-0.62735,-0.063109,0.026469,0.14102,0.40555,-0.6463,-0.71202,0.55116,-0.14834,0.33032,0.4403,0.48723,0.74205,0.97021,-0.18332,-0.10846,-0.48088,-0.5317,-0.055959,-0.55469,-0.1609,0.21666,-0.022883,-0.36036,-0.10278,0.30894,-0.40344,-0.57341,0.5374,-1.0067,0.49347,-0.44203
0.024318,-0.21369,-0.73996,0.68834,0.53917,-0.17603,-0.67534,-0.2363,0.029515,-0.62892,0.285,0.069346,-0.54798,0.27233,-0.015993,-0.38269,0.68977,-0.11122,-0.5771,-1.1466,-0.39702,-0.16211,0.12868,0.017649,0.63151,-0.26032,-0.025614,-0.29011,-0.38644,-0.30178,0.55626,-0.64287,0.26266,0.21913,0.22565,-0.85895,0.39606,-0.29033,-0.50923,0.93191,-0.68093,-0.26065,0.32163,-0.48432,-0.3057,0.33459,-0.25541,-0.10646,0.025413,-0.74103,0.3976,0.26142,-0.92303,-0.15105,0.064963,-0.011961,0.44485,-0.93793,-0.76837,0.71506,0.5697,0.3896,-0.051427,-0.3929,-0.035764,0.10824,-0.070312,-0.22866,0.26743,0.044076,0.12978,-0.28452,-0.81073,0.42112,0.59208,-0.87401,-0.22195,-0.17017,0.0042143,0.44902,0.54721,0.059609,-0.10167,0.45243,-0.6091,0.53361,0.3168,-0.44443,-0.34954,-0.48638,0.21169,-0.30146,0.40764,-0.0089284,-0.076715,-0.63949,0.013481,-0.57808,-0.37626,-0.19364
0.26515,-0.10891,-0.56634,-0.078803,-0.15881,0.20385,0.23414,-0.22129,0.082471,0.055156,0.57329,-0.18191,-0.11381,-0.5447,0.11183,0.053912,0.41695,0.31207,0.28234,-0.029835,0.17137,-0.36698,-0.53163,0.45422,0.29898,0.11557,0.2692,0.16423,-0.2096,-0.58868,-0.4768,0.11247,0.24526,-0.7341,0.21619,-0.52729,-0.53727,-0.2246,-0.27334,0.077854,0.48273,0.093822,-0.10125,-0.8618,-0.49981,-0.084763,0.04751,-0.17358,0.49063,-0.075595,1.0693,-0.015009,-0.309,-0.15723,-0.98398,-0.38371,0.25106,-0.19917,0.43909,-0.65045,0.37295,0.001162,0.17488,-0.54477,-0.10005,0.61465,-0.33831,-0.74062,-0.15185,-0.34266,-0.448,0.19101,0.47348,1.3763,0.047783,0.56724,-0.70497,0.29212,-0.7706,-0.67427,0.13974,0.92474,-0.52303,-0.14991,-0.12847,-0.56861,0.059817,0.20269,1.0753,0.20028,0.60345,-0.23639,0.78654,0.50533,-0.60642,-0.99676,-0.28395,-0.53235,0.39025,0.16077
-0.34621,-0.12645,0.96025,0.004502,-0.39012,0.15175,0.15719,0.065834,0.2476,0.94731,0.027623,-0.12937,0.29064,-0.4762,-0.60204,0.62696,-1.7781,0.4128,0.43589,0.50918,-0.23394,0.065074,0.26124,-0.28419,0.42447,-0.44231,-0.28129,0.80869,0.31636,-0.16551,0.37251,0.14667,0.20788,-0.96172,0.64779,0.17971,0.417,-0.28701,-1.0873,-0.15071,0.19721,-0.35328,0.29677,-0.27939,0.47868,0.56176,-0.30119,-0.38469,-1.1815,0.25562,0.67234,-0.76818,0.35934,-0.51562,0.22017,-0.15313,-0.18426,0.049017,0.20475,0.34326,-0.81343,0.39047,-0.29417,0.1665,-0.24225,0.46166,0.3352,-0.73736,-0.46885,-0.64142,-0.75727,0.54419,0.71411,-0.37014,0.51402,0.20077,-0.2506,-0.42444,-0.3797,0.29121,-0.15704,0.37628,-0.59712,-0.23644,-0.76677,0.7889,-0.13615,-0.996,0.25699,0.49469,-0.0033205,0.0046874,0.12494,-0.21969,-0.79045,0.18714,-0.28046,0.0049865,0.48725,-0.94567
0.080853,-0.39463,0.50648,-0.36473,0.55014,0.28103,-0.2369,0.099398,0.93851,-0.2608,0.1628,-0.35429,0.26089,0.21589,-0.11554,1.0494,0.18594,0.45499,0.074326,0.65696,0.4378,1.1981,-0.10842,-0.44691,-0.42455,-0.20871,-0.80208,-0.18024,-0.1184,-0.33646,-0.43014,0.47624,0.59285,0.37775,-1.3141,0.82465,0.17088,-0.13929,0.29574,-0.060744,0.96692,0.55525,0.19331,-0.29547,0.18701,0.0018038,0.74668,-0.052918,-0.39222,-0.67437,-0.69427,-0.37816,-0.17267,-0.29215,-0.30485,0.23904,-1.186,0.41845,0.065033,-0.45604,-0.15872,0.053817,0.24191,0.26835,0.37017,-0.32353,0.63121,0.46365,-0.096816,0.096362,0.51551,0.87844,-0.58133,0.54841,0.23779,0.84277,0.15342,-0.38841,-0.18935,0.53475,-0.14394,0.41246,-0.52,-0.9069,-0.091973,-0.95202,-0.33792,0.75822,-1.3874,-0.2919,0.097006,-0.19273,-1.0867,-0.26714,0.20785,0.30101,0.14351,-0.68173,0.0281,-0.38008
-0.62185,-0.01607,1.0154,0.24584,-0.61974,0.10673,0.44317,0.20535,-0.60831,1.084,0.43951,0.29857,0.18787,0.13021,-0.46086,-0.18246,-0.63133,-0.16035,1.0604,0.013417,0.10648,-0.48774,-0.52802,-0.52451,0.80747,-0.23449,0.01334,-0.098912,-0.76297,0.79878,0.17541,0.36702,0.54549,-0.51335,-0.088518,-0.079013,-0.27793,0.12136,0.39662,-1.1519,0.25456,-0.52174,-0.043089,-0.24438,0.56999,0.11721,0.067344,0.028432,0.57037,-0.058142,0.37127,-0.85444,0.093124,-0.15177,-0.37675,-0.40184,-0.17212,-0.6942,0.51983,-0.60759,0.24342,0.55491,-0.32604,-0.34286,0.3164,-0.51282,-0.46946,0.019475,-0.11831,0.56556,-0.085682,-0.18453,0.97796,-0.096085,-0.076956,-1.0425,-0.16549,-0.22108,0.27214,0.45849,-0.63878,0.077858,0.47621,1.203,-0.31568,0.54829,-0.43979,1.5565,-0.15013,0.89977,0.53702,1.3486,0.39321,-1.5166,-0.4595,-0.84415,0.81326,0.30873,-0.44927,0.10552
0.36051,0.29852,0.62667,-0.49975,-0.019415,0.22862,1.2836,-1.2068,0.14804,0.20873,0.57245,0.50877,-0.58126,-0.52393,0.078823,-0.46881,0.14665,-0.89192,-0.19007,-0.033454,-0.22843,0.13755,0.58055,0.27474,0.83284,-0.25302,-0.36743,0.52542,0.048935,0.59625,-0.43274,-0.43375,0.40334,0.26488,0.18066,-0.00095988,-0.31533,-0.35854,0.66687,-0.11753,0.19198,-0.59175,0.45503,0.020663,0.062968,0.31732,-0.3527,0.58067,0.2148,0.16364,-0.074417,1.0189,-0.0092627,0.22685,0.040395,0.38731,-1.0247,-0.44378,0.13239,-0.29714,0.44628,0.15899,0.68695,-0.31639,-0.67218,0.7903,0.34823,0.20687,0.30798,-0.18072,-0.62357,-0.34944,0.14819,0.053463,-1.041,-0.0092649,-0.30649,-0.057627,-0.46574,0.35007,-0.25657,0.67089,0.060227,-0.36912,0.28968,-0.12592,0.66297,0.26468,-0.043705,-0.82749,0.33379,-0.3773,0.21204,0.35038,0.27798,-0.48205,0.25704,0.18569,0.12756,0.095778
-0.73744,-0.051475,0.13615,-0.85314,0.3798,0.19127,-0.059924,-0.44816,1.0992,-0.11492,0.059129,-0.93694,-0.60229,0.56,-0.21849,-0.29195,0.21929,0.64998,-0.30456,-0.35288,0.078125,-0.77058,0.99265,0.11795,-0.66543,1.2616,0.15599,0.086886,1.0836,0.00015159,-0.062739,0.25865,-1.0384,0.22686,-0.46293,0.59962,0.0095164,-0.47003,-0.79726,-0.3748,-0.29935,0.049444,0.4822,0.55635,0.94327,-0.23377,0.073809,-0.38861,0.25798,0.95538,-0.2754,0.030392,0.72738,1.1233,0.091907,0.56763,-0.55916,0.83424,0.55772,-0.3283,-0.19235,0.12427,-0.14959,-0.013141,0.46098,-0.13654,0.32074,-0.34901,-0.10257,0.77981,-0.5442,0.404,-0.66846,0.16882,-0.12916,-0.047042,-0.29496,0.52628,0.021096,-0.14016,0.17463,-0.063306,-0.62919,0.92467,-0.10246,0.78995,0.20663,0.36238,-0.70704,0.81063,0.10289,0.17552,-0.030751,0.82871,-0.60155,0.43079,-0.26279,-0.24617,0.29285,0.16125
